"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"sigma6",3.99829589271453,0.0450868346804516,3.90935249130818,3.96768526294377,3.99786068673244,4.03034120295164,4.08313337932543,1.00445648712695,304,0,1
"tau5",0.113479859844008,0.00257121257199471,0.108365027420842,0.111754727232883,0.113496080476988,0.115229993184039,0.118474692867019,1.00914515980254,1500,0,1
"tau6",0.0625771588257739,0.00141285726006443,0.0599808846291678,0.0615625175471079,0.0625669072271762,0.0635222059169198,0.0654320215593851,1.00436734825401,306,0,1
"nr_int_1",0.0552245874736331,0.152604893732416,-0.222879648348745,-0.058561546860674,0.0485488772504697,0.163854498829495,0.351298878237803,1.07083990033606,27,1,0.607333333333333
"nr_int_2",0.20227600555886,0.21199860405849,-0.20354496031649,0.0366938077276801,0.205602455778585,0.362791246219311,0.578233628284929,1.01023733847064,227,1,0.806666666666667
"nr_int_3",-2.09987629898021,0.125883009374426,-2.32152128196168,-2.18930351298926,-2.10757909958147,-2.00828706476886,-1.83475256722352,1.01447926450022,106,0,1
"nr_int_4",-1.95521551377177,0.119491047303789,-2.18421364434762,-2.03377337320081,-1.95903667454692,-1.8723449242005,-1.70623531945776,1.0457675255962,71,0,1
"nr_int_5",-1.92288237827156,0.114039058988685,-2.14681718079476,-2.00502062143286,-1.92059545136608,-1.84074268299301,-1.71912480158314,1.0030885883974,1500,0,1
"nr_int_6",-2.41393565693355,0.136870456725023,-2.65866031139889,-2.51703391601688,-2.40524368193044,-2.32495852821647,-2.15340402795808,1.12717410187221,17,0,1
"T1_imputed_total",249148.82,13712.8694492907,221897.5,239687.5,249515,259015,274775.75,1.03555445891597,49,0,1
"T2_imputed_total",1335653.33333333,27176.2608746244,1279350.25,1317557.5,1337735,1356130,1381586.25,1.05702175032819,158,0,1
"T3_imputed_total",2034329.14666667,13319.5687923333,2008283.25,2025412.5,2034195,2043865,2059585.75,1.0019657765269,620,0,1
"T4_imputed_total",1873113.69333333,22268.3057517478,1828877.75,1858117.5,1872960,1888177.5,1917790.5,1.00033765714549,1500,0,1
"T5_imputed_total",32230401.6472659,61390.0279494997,32110604.725496,32188468.7386173,32229170.8903454,32271294.4969786,32350586.6478103,0.999567234510652,1500,0,1
"T6_imputed_total",32975693.7938888,130711.414310127,32715454.8327441,32886991.279371,32978766.5847875,33064521.4769423,33225034.3474505,1.00551071355131,251,0,1
"deviance",114777.765099696,130.333099116473,114535.976141773,114687.644988246,114775.70275767,114868.235257122,115033.80057663,1.00929086552197,250,0,1
