"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta53",0.855559387289986,0.108362024783983,0.638110689148841,0.782759697303784,0.855265893068861,0.92804872796359,1.07265899294821,1.01772559543971,88,0,1
"beta54",-0.967869280192934,0.117915458672054,-1.1909470970935,-1.04688789167159,-0.967699475611781,-0.89087959225613,-0.733903049855999,1.00299365441092,1500,0,1
"beta61",0.880813199051123,0.265676768737044,0.353781512746531,0.705031824306117,0.87788329092765,1.04340168155744,1.41891959822507,1.00197847306784,835,0,0.998666666666667
"beta62",0.366863213432725,0.159719585762574,0.0619568710203157,0.26273296525541,0.368008752867159,0.475498535761297,0.680113104138903,1.00673374488546,387,0,0.988666666666667
"beta63",-0.809196507879594,0.153673089237726,-1.09789133293206,-0.914923418678682,-0.811585623685255,-0.702222680447156,-0.513480645408713,1.00219967135806,1500,0,1
"beta64",0.901628676199516,0.164356007182597,0.589825341262699,0.788957197908498,0.89854163626326,1.00445219720977,1.22102165346587,1.00122931058519,856,0,1
"beta65",0.538475836810193,0.0216795417795533,0.495024592993739,0.523348203378451,0.538049325077988,0.553343272724961,0.580892014737015,1.00032564966478,1500,0,1
"sigma5",2.97575469307129,0.0320227942978597,2.9097158813542,2.95525333571792,2.97592004874843,2.99667135057902,3.03655732825099,1.00356842311336,640,0,1
"sigma6",3.96489311366274,0.0412738364244489,3.88807566186969,3.93580117099596,3.96414753528939,3.99308802960193,4.04476992645009,1.00378274692325,368,0,1
"tau5",0.112968343813929,0.00243608252368926,0.10845187013707,0.111358088710389,0.112916519153248,0.114501339570127,0.118113310315996,1.00359417698823,677,0,1
"tau6",0.0636323336786746,0.00132206945111442,0.0611240825512402,0.0627165602389845,0.0636356348595075,0.0645555668836174,0.0661501121356854,1.00371812271385,372,0,1
"nr_int_1",-0.246732726307024,0.1362210654945,-0.513493019235953,-0.340833359237272,-0.248340910854115,-0.155808686254,0.0124286254302104,1.12465401708616,20,1,0.964
"nr_int_2",0.464259105294099,0.195908025105987,0.023619518611992,0.354413955314773,0.490853349956431,0.604632702088717,0.781628041891556,1.06537831880286,42,0,0.982666666666667
"nr_int_3",-2.00770165077734,0.122855593155871,-2.24671948588666,-2.09707104277011,-2.00532874215301,-1.90782594679252,-1.79082505775898,1.0719471091458,26,0,1
"nr_int_4",-1.7925221875805,0.114823950917726,-2.04419475533087,-1.86275825459137,-1.77643841757114,-1.7112513856948,-1.60549937080485,1.01010551387852,1500,0,1
"nr_int_5",-2.28338745591079,0.119653179647651,-2.53594345202877,-2.35746232805007,-2.28648940723319,-2.20682714305971,-2.03543575697354,1.07084117024972,27,0,1
"nr_int_6",-2.43526821954016,0.149535683938954,-2.72543440851546,-2.54076817421261,-2.43118879345375,-2.3296927138505,-2.1459814957797,1.15145292608617,15,0,1
"T1_imputed_total",258248.433333333,11010.1546984232,236448.5,250780,258070,266050,279990,1.01664758152662,100,0,1
"T2_imputed_total",1370340.16666667,27591.4926541403,1318902.75,1351485,1368540,1386200,1430935.75,1.11887980825922,18,0,1
"T3_imputed_total",2152231.27333333,13204.6263919402,2125892,2143762.5,2151990,2160937.5,2178321,1.00083376476373,1500,0,1
"T4_imputed_total",1889882.07333333,22994.2009490686,1845599.25,1873577.5,1890205,1906045,1933126.5,1.0105831354174,162,0,1
"T5_imputed_total",33185027.2213153,64450.1307304234,33064479.537042,33139807.2707829,33184211.1877516,33228385.2810608,33308144.677678,1.00477382943723,1366,0,1
"T6_imputed_total",34465508.3471682,126085.079807668,34223028.1536782,34382025.7204023,34465288.4974314,34550191.1868529,34712330.7472187,1.00258988042575,1500,0,1
"deviance",118390.326452322,109.788894670551,118162.048546288,118320.092876304,118394.472603803,118465.343900682,118593.575516314,1.06849278089384,31,0,1
