"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"sigma6",3.95469626500588,0.0427695030342556,3.87404702292317,3.92472909790685,3.95433428993965,3.98386170669562,4.03982178002491,1.0031451013894,1500,0,1
"tau5",0.113541381893908,0.0024742715808934,0.108556540445593,0.111946223306709,0.113509684497539,0.115158219650057,0.118369729604367,1.00455073455631,333,0,1
"tau6",0.0639625505871999,0.00138118490795005,0.0612739095428398,0.0630073903287939,0.0639518685972596,0.0649203169201706,0.0666300631692329,1.00307598336667,1500,0,1
"nr_int_1",-0.314908293836519,0.144593019038171,-0.622166142786915,-0.411483563070439,-0.303315511041154,-0.21286810476783,-0.0559050536388216,1.00575552385868,798,0,0.991333333333333
"nr_int_2",0.287951346497196,0.219455591206016,-0.107605978821805,0.118046897910871,0.271399914589835,0.439912942234884,0.742618075522124,1.3424803161267,8,1,0.918666666666667
"nr_int_3",-1.98095363796099,0.133852493307737,-2.25321676591148,-2.06906378913305,-1.97597114692152,-1.88611060695781,-1.73438826725884,1.18560080573905,13,0,1
"nr_int_4",-1.78182151189394,0.116101383428011,-2.01718180601378,-1.86191359794761,-1.76950800133439,-1.69800431960977,-1.58834960569116,1.09403053273058,24,0,1
"nr_int_5",-2.11484669988107,0.150861302437102,-2.41511921622259,-2.2165675161497,-2.11443028484485,-2.00163304403158,-1.82392981698231,1.0143006036531,111,0,1
"nr_int_6",-2.26962390750819,0.139206378484856,-2.5436826717903,-2.36253639362785,-2.27547206941903,-2.17581752867209,-1.97972497577863,1.17411453051859,13,0,1
"T1_imputed_total",264092.846666667,13480.9624407424,237330.25,254997.5,263450,273457.5,291281,1.00327424022339,1500,0,1
"T2_imputed_total",1345267.10666667,28443.8532766121,1291827.25,1325552.5,1344685,1364775,1402624.5,1.53193235811659,6,0,1
"T3_imputed_total",2088141.28666667,13675.1879202539,2059450,2079170,2088345,2096982.5,2114736.75,0.999973141496773,1500,0,1
"T4_imputed_total",1828359.26666667,23603.3943804645,1783343.25,1811540,1828860,1844272.5,1872633.5,1.00143002465385,1500,0,1
"T5_imputed_total",31991828.4636718,64520.0965081426,31868906.236979,31945817.2289269,31989894.3191735,32035970.7483777,32122189.331394,0.999496497673902,1500,0,1
"T6_imputed_total",33165467.1367815,121659.322664652,32915225.7711295,33083151.8855058,33166281.5623069,33246446.8022007,33403812.1930567,1.00150933089576,1500,0,1
"deviance",117529.680589241,132.698557123735,117264.453047052,117439.504253673,117535.375893434,117628.161365962,117776.875074777,1.11975851050858,18,0,1
